A;;;;;;A030C012;A030;;;;;;;;;;;;;;8补;28;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F004000;;;;;;03:52;;;;大全WS,90,KEEP,;::;;
B;;;;;;B029C003;B029;;;;;;;;;;;;;;8补;28;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F004001;;;;;;03:52;;;;中全景MLS,60,KEEP,;::;;
A;;;;;;A030C013;A030;;;;;;;;;;;;;;8补;28;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F004000;;;;;;03:52;;;;大全WS,90,Circle,;::;;
B;;;;;;B029C004;B029;;;;;;;;;;;;;;8补;28;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F004001;;;;;;03:52;;;;中全景MLS,60,Circle,;::;;
A;;;;;;A030C014;A030;;;;;;;;;;;;;;8补;29;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F005000;;;;;;03:52;;;;近景CS,90,KEEP,;:;;
A;;;;;;A030C015;A030;;;;;;;;;;;;;;8补;29;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F005000;;;;;;03:52;;;;近景CS,90,Circle,;:;;
A;;;;;;A030C016;A030;;;;;;;;;;;;;;8补;30;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F006000;;;;;;03:52;;;;全景LS,90,NG,;:;;
A;;;;;;A030C017;A030;;;;;;;;;;;;;;8补;30;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F006000;;;;;;03:52;;;;全景LS,90,Circle,;:;;
A;;;;;;A030C018;A030;;;;;;;;;;;;;;8补;30;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F006000;;;;;;03:52;;;;全景LS,90,NG,;:;;
A;;;;;;A030C019;A030;;;;;;;;;;;;;;8补;30;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F006000;;;;;;03:52;;;;全景LS,90,KEEP,;:;;
A;;;;;;A030C020;A030;;;;;;;;;;;;;;8补;CR-30;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F007000;;;;;;03:52;;;;;;;
C;;;;;;C028C007;C028;;;;;;;;;;;;;;8补;31;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F008002;;;;;;03:52;;;;中全景MLS,NG,;:;;
C;;;;;;C028C008;C028;;;;;;;;;;;;;;8补;31;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F008002;;;;;;03:52;;;;中全景MLS,NG,;:;;
C;;;;;;C028C009;C028;;;;;;;;;;;;;;8补;31;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F008002;;;;;;03:52;;;;中全景MLS,KEEP,;:;;
C;;;;;;C028C010;C028;;;;;;;;;;;;;;8补;31;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F008002;;;;;;03:52;;;;中全景MLS,KEEP,;:;;
C;;;;;;C028C011;C028;;;;;;;;;;;;;;8补;31;5;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F008002;;;;;;03:52;;;;中全景MLS,Circle,;:;;
C;;;;;;C028C012;C028;;;;;;;;;;;;;;8补;EL-31;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F009002;;;;;;03:52;;;;;;;
C;;;;;;C028C013;C028;;;;;;;;;;;;;;8补;CR-31;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F010002;;;;;;03:52;;;;;;;
A;;;;;;A030C021;A030;;;;;;;;;;;;;;8补;32;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F011000;;;;;;03:52;;;;特写CU,60,KEEP,;::;;
B;;;;;;B029C005;B029;;;;;;;;;;;;;;8补;32;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F011001;;;;;;03:52;;;;特写CU,60,KEEP,;::;;
A;;;;;;A030C022;A030;;;;;;;;;;;;;;8补;32;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F011000;;;;;;03:52;;;;特写CU,60,Circle,;::;;
B;;;;;;B029C006;B029;;;;;;;;;;;;;;8补;32;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F011001;;;;;;03:52;;;;特写CU,60,Circle,;::;;
A;;;;;;A030C023;A030;;;;;;;;;;;;;;8补;33;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F012000;;;;;;03:52;;;;近景CS,Circle,;::;;
B;;;;;;B029C007;B029;;;;;;;;;;;;;;8补;33;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F012001;;;;;;03:52;;;;特写CU,Circle,;::;;
B;;;;;;B029C008;B029;;;;;;;;;;;;;;8补;CR-33;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F013001;;;;;;03:52;;;;;;;
A;;;;;;A030C024;A030;;;;;;;;;;;;;;8补;34;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F014000;;;;;;03:52;;;;近景CS,NG,;::;;
B;;;;;;B029C009;B029;;;;;;;;;;;;;;8补;34;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F014001;;;;;;03:52;;;;特写CU,NG,;::;;
B;;;;;;B029C010;B029;;;;;;;;;;;;;;8补;34;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F014001;;;;;;03:52;;;;特写CU,NG,;::;;
B;;;;;;B029C011;B029;;;;;;;;;;;;;;8补;34;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F014001;;;;;;03:52;;;;特写CU,KEEP,;::;;
B;;;;;;B029C012;B029;;;;;;;;;;;;;;8补;34;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F014001;;;;;;03:52;;;;特写CU,Circle,;::;;
C;;;;;;C028C014;C028;;;;;;;;;;;;;;8补;35;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F015002;;;;;;03:52;;;;近景CS,KEEP,;:;;
C;;;;;;C028C015;C028;;;;;;;;;;;;;;8补;35;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F015002;;;;;;03:52;;;;近景CS,Circle,;:;;
B;;;;;;B029C013;B029;;;;;;;;;;;;;;8补;36;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F016001;;;;;;03:52;;;;特写CU,NG,;:;;
B;;;;;;B029C014;B029;;;;;;;;;;;;;;8补;36;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F016001;;;;;;03:52;;;;特写CU,NG,;:;;
B;;;;;;B029C015;B029;;;;;;;;;;;;;;8补;36;3;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F016001;;;;;;03:52;;;;特写CU,NG,;:;;
B;;;;;;B029C016;B029;;;;;;;;;;;;;;8补;36;4;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F016001;;;;;;03:52;;;;特写CU,KEEP,;:;;
B;;;;;;B029C017;B029;;;;;;;;;;;;;;8补;36;5;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F016001;;;;;;03:52;;;;特写CU,Circle,;:;;
B;;;;;;B029C018;B029;;;;;;;;;;;;;;8补;37;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F017001;;;;;;03:52;;;;特写CU,NG,;:;;
B;;;;;;B029C019;B029;;;;;;;;;;;;;;8补;37;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F017001;;;;;;03:52;;;;特写CU,NG,;:;;
A;;;;;;A030C025;A030;;;;;;;;;;;;;;8补;38;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F018000;;;;;;03:52;;;;近景CS,NG,;:;;
A;;;;;;A030C026;A030;;;;;;;;;;;;;;8补;38;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F018000;;;;;;03:52;;;;近景CS,Circle,;:;;
A;;;;;;A030C027;A030;;;;;;;;;;;;;;8补;39;1;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F019000;;;;;;03:52;;;;近特,KEEP,;:;;
A;;;;;;A030C028;A030;;;;;;;;;;;;;;8补;39;2;;20230922;;30208FC9-4BD0-4489-8229-AA2D0F019000;;;;;;03:52;;;;近特,Circle,;:;;
